timestamp_real,tiempo_s,gsr_uS,ecg_V,airflow_raw
2026-04-05 18:21:20.904,0.020,-1.0000,0.371457,114
2026-04-05 18:21:20.904,0.040,-1.0000,0.361681,116
2026-04-05 18:21:20.904,0.060,-1.0000,0.312805,103
2026-04-05 18:21:20.904,0.080,-1.0000,0.127077,59
2026-04-05 18:21:20.904,0.100,-1.0000,0.102639,45
2026-04-05 18:21:20.904,0.120,-1.0000,0.117302,44
2026-04-05 18:21:20.904,0.140,-1.0000,0.195503,63
2026-04-05 18:21:20.904,0.160,-1.0000,0.224829,66
2026-04-05 18:21:20.904,0.180,-1.0000,0.102639,36
2026-04-05 18:21:20.908,0.200,-1.0000,0.068426,28
2026-04-05 18:21:20.908,0.220,-1.0000,0.087977,31
2026-04-05 18:21:20.910,0.240,-1.0000,0.195503,58
2026-04-05 18:21:20.910,0.260,-1.0000,0.215054,63
2026-04-05 18:21:20.910,0.280,-1.0000,0.078201,31
2026-04-05 18:21:20.910,0.300,-1.0000,0.068426,27
2026-04-05 18:21:20.910,0.320,-1.0000,0.087977,29
2026-04-05 18:21:20.910,0.340,-1.0000,0.200391,58
2026-04-05 18:21:20.910,0.360,-1.0000,0.210166,61
2026-04-05 18:21:20.910,0.380,-1.0000,0.063539,28
2026-04-05 18:21:20.910,0.400,-1.0000,0.063539,25
2026-04-05 18:21:20.910,0.420,-1.0000,0.087977,29
2026-04-05 18:21:20.910,0.440,-1.0000,0.180841,54
2026-04-05 18:21:20.910,0.460,-1.0000,0.205279,57
2026-04-05 18:21:20.910,0.480,-1.0000,0.078201,30
2026-04-05 18:21:20.910,0.500,-1.0000,0.063539,25
2026-04-05 18:21:20.919,0.520,-1.0000,0.078201,29
2026-04-05 18:21:20.939,0.540,-1.0000,0.195503,55
2026-04-05 18:21:20.963,0.560,-1.0000,0.205279,60
2026-04-05 18:21:20.980,0.580,-1.0000,0.063539,28
2026-04-05 18:21:20.996,0.600,-1.0000,0.058651,24
2026-04-05 18:21:21.010,0.620,-1.0000,0.083089,29
2026-04-05 18:21:21.032,0.640,-1.0000,0.166178,51
2026-04-05 18:21:21.061,0.660,-1.0000,0.210166,59
2026-04-05 18:21:21.083,0.680,-1.0000,0.058651,27
2026-04-05 18:21:21.098,0.700,-1.0000,0.058651,24
2026-04-05 18:21:21.110,0.720,-1.0000,0.092864,30
2026-04-05 18:21:21.140,0.740,-1.0000,0.180841,53
2026-04-05 18:21:21.160,0.760,-1.0000,0.190616,54
2026-04-05 18:21:21.184,0.780,-1.0000,0.073314,27
2026-04-05 18:21:21.205,0.800,-1.0000,0.058651,23
2026-04-05 18:21:21.224,0.820,-1.0000,0.083089,28
2026-04-05 18:21:21.238,0.840,-1.0000,0.195503,55
2026-04-05 18:21:21.258,0.860,-1.0000,0.205279,59
2026-04-05 18:21:21.285,0.880,-1.0000,0.063539,26
2026-04-05 18:21:21.302,0.900,-1.0000,0.043988,23
2026-04-05 18:21:21.320,0.920,-1.0000,0.078201,28
2026-04-05 18:21:21.334,0.940,-1.0000,0.171065,51
2026-04-05 18:21:21.352,0.960,-1.0000,0.205279,57
2026-04-05 18:21:21.382,0.980,-1.0000,0.058651,28
2026-04-05 18:21:21.395,1.000,-1.0000,0.058651,22
2026-04-05 18:21:21.432,1.020,-1.0000,0.087977,31
2026-04-05 18:21:21.439,1.040,-1.0000,0.180841,53
2026-04-05 18:21:21.460,1.060,-1.0000,0.185728,52
2026-04-05 18:21:21.491,1.080,-1.0000,0.073314,27
2026-04-05 18:21:21.505,1.100,-1.0000,0.058651,23
2026-04-05 18:21:21.524,1.120,-1.0000,0.083089,28
2026-04-05 18:21:21.545,1.140,-1.0000,0.190616,54
2026-04-05 18:21:21.558,1.160,-1.0000,0.195503,58
2026-04-05 18:21:21.578,1.180,-1.0000,0.048876,25
2026-04-05 18:21:21.603,1.200,-1.0000,0.053763,23
2026-04-05 18:21:21.625,1.220,-1.0000,0.087977,29
2026-04-05 18:21:21.639,1.240,-1.0000,0.171065,50
2026-04-05 18:21:21.660,1.260,-1.0000,0.200391,56
2026-04-05 18:21:21.681,1.280,-1.0000,0.078201,28
2026-04-05 18:21:21.695,1.300,-1.0000,0.053763,22
2026-04-05 18:21:21.729,1.320,-1.0000,0.087977,30
2026-04-05 18:21:21.747,1.340,-1.0000,0.185728,53
2026-04-05 18:21:21.761,1.360,-1.0000,0.175953,50
2026-04-05 18:21:21.781,1.380,-1.0000,0.058651,25
2026-04-05 18:21:21.797,1.400,-1.0000,0.058651,22
2026-04-05 18:21:21.819,1.420,-1.0000,0.078201,28
2026-04-05 18:21:21.843,1.440,-1.0000,0.195503,55
2026-04-05 18:21:21.860,1.460,-1.0000,0.195503,57
2026-04-05 18:21:21.882,1.480,-1.0000,0.058651,24
2026-04-05 18:21:21.902,1.500,-1.0000,0.058651,22
2026-04-05 18:21:21.918,1.520,-1.0000,0.092864,27
2026-04-05 18:21:21.939,1.540,-1.0000,0.175953,53
2026-04-05 18:21:21.960,1.560,-1.0000,0.185728,53
2026-04-05 18:21:21.983,1.580,-1.0000,0.068426,27
2026-04-05 18:21:22.006,1.600,-1.0000,0.043988,22
2026-04-05 18:21:22.017,1.620,-1.0000,0.097752,29
2026-04-05 18:21:22.041,1.640,-1.0000,0.185728,51
2026-04-05 18:21:22.065,1.660,-1.0000,0.166178,48
2026-04-05 18:21:22.080,1.680,-1.0000,0.058651,24
2026-04-05 18:21:22.100,1.700,-1.0000,0.053763,22
2026-04-05 18:21:22.118,1.720,-1.0000,0.087977,27
2026-04-05 18:21:22.139,1.740,-1.0000,0.200391,56
2026-04-05 18:21:22.166,1.760,-1.0000,0.195503,55
2026-04-05 18:21:22.182,1.780,-1.0000,0.053763,25
2026-04-05 18:21:22.204,1.800,-1.0000,0.058651,21
2026-04-05 18:21:22.220,1.820,-1.0000,0.087977,29
2026-04-05 18:21:22.233,1.840,-1.0000,0.175953,53
2026-04-05 18:21:22.265,1.860,-1.0000,0.180841,51
2026-04-05 18:21:22.282,1.880,-1.0000,0.063539,26
2026-04-05 18:21:22.314,1.900,-1.0000,0.058651,21
2026-04-05 18:21:22.321,1.920,-1.0000,0.087977,27
2026-04-05 18:21:22.340,1.940,-1.0000,0.195503,55
2026-04-05 18:21:22.370,1.960,-1.0000,0.171065,48
2026-04-05 18:21:22.383,1.980,-1.0000,0.053763,24
2026-04-05 18:21:22.402,2.000,-1.0000,0.058651,22
2026-04-05 18:21:22.416,2.020,-1.0000,0.083089,28
2026-04-05 18:21:22.439,2.040,-1.0000,0.200391,56
2026-04-05 18:21:22.458,2.060,-1.0000,0.190616,51
2026-04-05 18:21:22.497,2.080,-1.0000,0.063539,25
2026-04-05 18:21:22.510,2.100,-1.0000,0.053763,22
2026-04-05 18:21:22.528,2.120,-1.0000,0.092864,31
2026-04-05 18:21:22.542,2.140,-1.0000,0.190616,52
2026-04-05 18:21:22.560,2.160,-1.0000,0.171065,47
2026-04-05 18:21:22.584,2.180,-1.0000,0.053763,25
2026-04-05 18:21:22.603,2.200,-1.0000,0.058651,22
2026-04-05 18:21:22.615,2.220,-1.0000,0.078201,28
2026-04-05 18:21:22.642,2.240,-1.0000,0.195503,56
2026-04-05 18:21:22.658,2.260,-1.0000,0.151515,44
2026-04-05 18:21:22.683,2.280,-1.0000,0.068426,26
2026-04-05 18:21:22.704,2.300,-1.0000,0.063539,23
2026-04-05 18:21:22.720,2.320,-1.0000,0.087977,30
2026-04-05 18:21:22.741,2.340,-1.0000,0.205279,58
2026-04-05 18:21:22.766,2.360,-1.0000,0.185728,52
2026-04-05 18:21:22.785,2.380,-1.0000,0.053763,23
2026-04-05 18:21:22.804,2.400,-1.0000,0.053763,22
2026-04-05 18:21:22.819,2.420,-1.0000,0.087977,31
2026-04-05 18:21:22.840,2.440,-1.0000,0.190616,53
2026-04-05 18:21:22.858,2.460,-1.0000,0.175953,49
2026-04-05 18:21:22.883,2.480,-1.0000,0.053763,24
2026-04-05 18:21:22.903,2.500,-1.0000,0.058651,21
2026-04-05 18:21:22.914,2.520,-1.0000,0.083089,27
2026-04-05 18:21:22.942,2.540,-1.0000,0.200391,56
2026-04-05 18:21:22.958,2.560,-1.0000,0.195503,54
2026-04-05 18:21:22.983,2.580,-1.0000,0.048876,24
2026-04-05 18:21:23.008,2.600,-1.0000,0.053763,23
2026-04-05 18:21:23.028,2.620,-1.0000,0.087977,32
2026-04-05 18:21:23.040,2.640,-1.0000,0.210166,58
2026-04-05 18:21:23.060,2.660,-1.0000,0.175953,49
2026-04-05 18:21:23.095,2.680,-1.0000,0.048876,24
2026-04-05 18:21:23.106,2.700,-1.0000,0.058651,22
2026-04-05 18:21:23.123,2.720,-1.0000,0.092864,32
2026-04-05 18:21:23.141,2.740,-1.0000,0.185728,54
2026-04-05 18:21:23.158,2.760,-1.0000,0.166178,47
2026-04-05 18:21:23.192,2.780,-1.0000,0.058651,23
2026-04-05 18:21:23.208,2.800,-1.0000,0.053763,22
2026-04-05 18:21:23.219,2.820,-1.0000,0.087977,27
2026-04-05 18:21:23.242,2.840,-1.0000,0.205279,55
2026-04-05 18:21:23.260,2.860,-1.0000,0.190616,53
2026-04-05 18:21:23.292,2.880,-1.0000,0.048876,23
2026-04-05 18:21:23.302,2.900,-1.0000,0.063539,21
2026-04-05 18:21:23.312,2.920,-1.0000,0.092864,30
2026-04-05 18:21:23.341,2.940,-1.0000,0.210166,58
2026-04-05 18:21:23.360,2.960,-1.0000,0.166178,50
2026-04-05 18:21:23.380,2.980,-1.0000,0.048876,23
2026-04-05 18:21:23.402,3.000,-1.0000,0.058651,23
2026-04-05 18:21:23.432,3.020,-1.0000,0.102639,32
2026-04-05 18:21:23.447,3.040,-1.0000,0.180841,55
2026-04-05 18:21:23.461,3.060,-1.0000,0.151515,47
2026-04-05 18:21:23.479,3.080,-1.0000,0.039101,21
2026-04-05 18:21:23.498,3.100,-1.0000,0.058651,24
2026-04-05 18:21:23.518,3.120,-1.0000,0.087977,31
2026-04-05 18:21:23.542,3.140,-1.0000,0.205279,57
2026-04-05 18:21:23.565,3.160,-1.0000,0.180841,53
2026-04-05 18:21:23.581,3.180,-1.0000,0.048876,24
2026-04-05 18:21:23.602,3.200,-1.0000,0.053763,22
2026-04-05 18:21:23.624,3.220,-1.0000,0.092864,31
2026-04-05 18:21:23.645,3.240,-1.0000,0.210166,58
2026-04-05 18:21:23.678,3.260,-1.0000,0.166178,48
2026-04-05 18:21:23.682,3.280,-1.0000,0.048876,25
2026-04-05 18:21:23.695,3.300,-1.0000,0.043988,22
2026-04-05 18:21:23.713,3.320,-1.0000,0.102639,33
2026-04-05 18:21:23.742,3.340,-1.0000,0.200391,55
2026-04-05 18:21:23.766,3.360,-1.0000,0.161290,46
2026-04-05 18:21:23.789,3.380,-1.0000,0.063539,24
2026-04-05 18:21:23.803,3.400,-1.0000,0.058651,22
2026-04-05 18:21:23.818,3.420,-1.0000,0.073314,29
2026-04-05 18:21:23.849,3.440,-1.0000,0.205279,57
2026-04-05 18:21:23.866,3.460,-1.0000,0.175953,51
2026-04-05 18:21:23.896,3.480,-1.0000,0.048876,24
2026-04-05 18:21:23.902,3.500,-1.0000,0.053763,22
2026-04-05 18:21:23.922,3.520,-1.0000,0.092864,31
2026-04-05 18:21:23.941,3.540,-1.0000,0.210166,58
2026-04-05 18:21:23.960,3.560,-1.0000,0.161290,47
2026-04-05 18:21:23.991,3.580,-1.0000,0.048876,23
2026-04-05 18:21:24.011,3.600,-1.0000,0.058651,19
2026-04-05 18:21:24.023,3.620,-1.0000,0.107527,34
2026-04-05 18:21:24.040,3.640,-1.0000,0.190616,56
2026-04-05 18:21:24.065,3.660,-1.0000,0.156403,45
2026-04-05 18:21:24.097,3.680,-1.0000,0.058651,24
2026-04-05 18:21:24.103,3.700,-1.0000,0.053763,22
2026-04-05 18:21:24.119,3.720,-1.0000,0.092864,28
2026-04-05 18:21:24.142,3.740,-1.0000,0.205279,57
2026-04-05 18:21:24.161,3.760,-1.0000,0.171065,50
2026-04-05 18:21:24.192,3.780,-1.0000,0.048876,24
2026-04-05 18:21:24.210,3.800,-1.0000,0.053763,19
2026-04-05 18:21:24.224,3.820,-1.0000,0.102639,32
2026-04-05 18:21:24.242,3.840,-1.0000,0.190616,56
2026-04-05 18:21:24.261,3.860,-1.0000,0.166178,48
2026-04-05 18:21:24.290,3.880,-1.0000,0.058651,24
2026-04-05 18:21:24.304,3.900,-1.0000,0.058651,21
2026-04-05 18:21:24.324,3.920,-1.0000,0.112414,36
2026-04-05 18:21:24.345,3.940,-1.0000,0.195503,56
2026-04-05 18:21:24.360,3.960,-1.0000,0.156403,44
2026-04-05 18:21:24.380,3.980,-1.0000,0.053763,23
2026-04-05 18:21:24.410,4.000,-1.0000,0.043988,18
2026-04-05 18:21:24.432,4.020,-1.0000,0.092864,31
2026-04-05 18:21:24.445,4.040,-1.0000,0.210166,58
2026-04-05 18:21:24.460,4.060,-1.0000,0.166178,48
2026-04-05 18:21:24.482,4.080,-1.0000,0.048876,24
2026-04-05 18:21:24.502,4.100,-1.0000,0.058651,23
2026-04-05 18:21:24.523,4.120,-1.0000,0.092864,32
2026-04-05 18:21:24.542,4.140,-1.0000,0.185728,55
2026-04-05 18:21:24.563,4.160,-1.0000,0.171065,46
2026-04-05 18:21:24.580,4.180,-1.0000,0.048876,24
2026-04-05 18:21:24.595,4.200,-1.0000,0.058651,23
2026-04-05 18:21:24.632,4.220,-1.0000,0.112414,35
2026-04-05 18:21:24.653,4.240,-1.0000,0.190616,56
2026-04-05 18:21:24.660,4.260,-1.0000,0.146628,43
2026-04-05 18:21:24.682,4.280,-1.0000,0.053763,23
2026-04-05 18:21:24.702,4.300,-1.0000,0.058651,22
2026-04-05 18:21:24.724,4.320,-1.0000,0.092864,30
2026-04-05 18:21:24.745,4.340,-1.0000,0.200391,57
2026-04-05 18:21:24.761,4.360,-1.0000,0.171065,48
2026-04-05 18:21:24.782,4.380,-1.0000,0.053763,24
2026-04-05 18:21:24.802,4.400,-1.0000,0.058651,24
2026-04-05 18:21:24.818,4.420,-1.0000,0.102639,35
2026-04-05 18:21:24.852,4.440,-1.0000,0.190616,56
2026-04-05 18:21:24.865,4.460,-1.0000,0.156403,46
2026-04-05 18:21:24.892,4.480,-1.0000,0.043988,24
2026-04-05 18:21:24.902,4.500,-1.0000,0.053763,22
2026-04-05 18:21:24.914,4.520,-1.0000,0.112414,36
2026-04-05 18:21:24.941,4.540,-1.0000,0.195503,56
2026-04-05 18:21:24.961,4.560,-1.0000,0.141740,41
2026-04-05 18:21:24.983,4.580,-1.0000,0.024438,12
2026-04-05 18:21:25.003,4.600,-1.0000,0.058651,23
2026-04-05 18:21:25.011,4.620,-1.0000,0.092864,32
2026-04-05 18:21:25.042,4.640,-1.0000,0.210166,58
2026-04-05 18:21:25.078,4.660,-1.0000,0.156403,47
2026-04-05 18:21:25.083,4.680,-1.0000,0.048876,24
2026-04-05 18:21:25.113,4.700,-1.0000,0.043988,19
2026-04-05 18:21:25.123,4.720,-1.0000,0.102639,34
2026-04-05 18:21:25.140,4.740,-1.0000,0.195503,55
2026-04-05 18:21:25.163,4.760,-1.0000,0.151515,45
2026-04-05 18:21:25.192,4.780,-1.0000,0.058651,23
2026-04-05 18:21:25.210,4.800,-1.0000,0.058651,22
2026-04-05 18:21:25.230,4.820,-1.0000,0.112414,35
2026-04-05 18:21:25.244,4.840,-1.0000,0.200391,57
2026-04-05 18:21:25.264,4.860,-1.0000,0.136852,40
2026-04-05 18:21:25.305,4.880,-1.0000,0.053763,24
2026-04-05 18:21:25.310,4.900,-1.0000,0.058651,23
2026-04-05 18:21:25.322,4.920,-1.0000,0.092864,31
2026-04-05 18:21:25.345,4.940,-1.0000,0.210166,59
2026-04-05 18:21:25.361,4.960,-1.0000,0.156403,46
2026-04-05 18:21:25.383,4.980,-1.0000,0.048876,21
2026-04-05 18:21:25.410,5.000,-1.0000,0.058651,22
2026-04-05 18:21:25.432,5.020,-1.0000,0.107527,36
2026-04-05 18:21:25.449,5.040,-1.0000,0.195503,56
2026-04-05 18:21:25.460,5.060,-1.0000,0.146628,44
2026-04-05 18:21:25.482,5.080,-1.0000,0.058651,23
2026-04-05 18:21:25.523,5.100,-1.0000,0.058651,22
2026-04-05 18:21:25.523,5.120,-1.0000,0.092864,30
2026-04-05 18:21:25.545,5.140,-1.0000,0.215054,58
2026-04-05 18:21:25.560,5.160,-1.0000,0.131965,40
2026-04-05 18:21:25.583,5.180,-1.0000,0.058651,24
2026-04-05 18:21:25.602,5.200,-1.0000,0.063539,25
2026-04-05 18:21:25.632,5.220,-1.0000,0.102639,33
2026-04-05 18:21:25.652,5.240,-1.0000,0.215054,59
2026-04-05 18:21:25.672,5.260,-1.0000,0.156403,46
2026-04-05 18:21:25.683,5.280,-1.0000,0.048876,23
2026-04-05 18:21:25.702,5.300,-1.0000,0.058651,23
2026-04-05 18:21:25.742,5.320,-1.0000,0.117302,36
2026-04-05 18:21:25.745,5.340,-1.0000,0.195503,57
2026-04-05 18:21:25.766,5.360,-1.0000,0.141740,43
2026-04-05 18:21:25.783,5.380,-1.0000,0.063539,22
2026-04-05 18:21:25.804,5.400,-1.0000,0.053763,22
2026-04-05 18:21:25.821,5.420,-1.0000,0.097752,27
2026-04-05 18:21:25.861,5.440,-1.0000,0.210166,58
2026-04-05 18:21:25.878,5.460,-1.0000,0.131965,37
2026-04-05 18:21:25.884,5.480,-1.0000,0.058651,23
2026-04-05 18:21:25.902,5.500,-1.0000,0.063539,24
2026-04-05 18:21:25.921,5.520,-1.0000,0.107527,34
2026-04-05 18:21:25.945,5.540,-1.0000,0.215054,59
2026-04-05 18:21:25.965,5.560,-1.0000,0.156403,45
2026-04-05 18:21:25.991,5.580,-1.0000,0.048876,23
2026-04-05 18:21:26.008,5.600,-1.0000,0.058651,23
2026-04-05 18:21:26.023,5.620,-1.0000,0.112414,37
2026-04-05 18:21:26.043,5.640,-1.0000,0.205279,56
2026-04-05 18:21:26.083,5.660,-1.0000,0.141740,41
2026-04-05 18:21:26.092,5.680,-1.0000,0.043988,23
2026-04-05 18:21:26.103,5.700,-1.0000,0.058651,22
2026-04-05 18:21:26.123,5.720,-1.0000,0.092864,31
2026-04-05 18:21:26.145,5.740,-1.0000,0.210166,56
2026-04-05 18:21:26.160,5.760,-1.0000,0.161290,48
2026-04-05 18:21:26.194,5.780,-1.0000,0.048876,24
2026-04-05 18:21:26.210,5.800,-1.0000,0.058651,23
2026-04-05 18:21:26.233,5.820,-1.0000,0.097752,34
2026-04-05 18:21:26.242,5.840,-1.0000,0.215054,59
2026-04-05 18:21:26.260,5.860,-1.0000,0.156403,43
2026-04-05 18:21:26.302,5.880,-1.0000,0.048876,23
2026-04-05 18:21:26.308,5.900,-1.0000,0.058651,23
2026-04-05 18:21:26.328,5.920,-1.0000,0.117302,36
2026-04-05 18:21:26.345,5.940,-1.0000,0.205279,58
2026-04-05 18:21:26.362,5.960,-1.0000,0.131965,40
2026-04-05 18:21:26.383,5.980,-1.0000,0.058651,24
2026-04-05 18:21:26.410,6.000,-1.0000,0.058651,23
2026-04-05 18:21:26.433,6.020,-1.0000,0.083089,32
2026-04-05 18:21:26.450,6.040,-1.0000,0.210166,60
2026-04-05 18:21:26.462,6.060,-1.0000,0.156403,46
2026-04-05 18:21:26.483,6.080,-1.0000,0.034213,23
2026-04-05 18:21:26.518,6.100,-1.0000,0.063539,24
2026-04-05 18:21:26.535,6.120,-1.0000,0.102639,35
2026-04-05 18:21:26.558,6.140,-1.0000,0.215054,58
2026-04-05 18:21:26.566,6.160,-1.0000,0.131965,42
2026-04-05 18:21:26.582,6.180,-1.0000,0.053763,23
2026-04-05 18:21:26.615,6.200,-1.0000,0.063539,21
2026-04-05 18:21:26.630,6.220,-1.0000,0.112414,38
2026-04-05 18:21:26.652,6.240,-1.0000,0.200391,58
2026-04-05 18:21:26.662,6.260,-1.0000,0.131965,40
2026-04-05 18:21:26.680,6.280,-1.0000,0.058651,22
2026-04-05 18:21:26.702,6.300,-1.0000,0.063539,21
2026-04-05 18:21:26.738,6.320,-1.0000,0.102639,32
2026-04-05 18:21:26.752,6.340,-1.0000,0.215054,57
2026-04-05 18:21:26.766,6.360,-1.0000,0.156403,46
2026-04-05 18:21:26.783,6.380,-1.0000,0.058651,24
2026-04-05 18:21:26.804,6.400,-1.0000,0.053763,22
2026-04-05 18:21:26.845,6.420,-1.0000,0.107527,36
2026-04-05 18:21:26.854,6.440,-1.0000,0.215054,59
2026-04-05 18:21:26.863,6.460,-1.0000,0.141740,42
2026-04-05 18:21:26.886,6.480,-1.0000,0.048876,23
2026-04-05 18:21:26.902,6.500,-1.0000,0.063539,23
2026-04-05 18:21:26.922,6.520,-1.0000,0.127077,39
2026-04-05 18:21:26.954,6.540,-1.0000,0.205279,58
2026-04-05 18:21:26.966,6.560,-1.0000,0.122190,37
2026-04-05 18:21:26.983,6.580,-1.0000,0.063539,24
2026-04-05 18:21:27.002,6.600,-1.0000,0.063539,23
2026-04-05 18:21:27.023,6.620,-1.0000,0.102639,33
2026-04-05 18:21:27.061,6.640,-1.0000,0.215054,58
2026-04-05 18:21:27.062,6.660,-1.0000,0.146628,42
2026-04-05 18:21:27.092,6.680,-1.0000,0.048876,24
2026-04-05 18:21:27.111,6.700,-1.0000,0.058651,21
2026-04-05 18:21:27.120,6.720,-1.0000,0.112414,36
2026-04-05 18:21:27.145,6.740,-1.0000,0.215054,59
2026-04-05 18:21:27.183,6.760,-1.0000,0.136852,42
2026-04-05 18:21:27.195,6.780,-1.0000,0.048876,22
2026-04-05 18:21:27.206,6.800,-1.0000,0.058651,23
2026-04-05 18:21:27.222,6.820,-1.0000,0.122190,39
2026-04-05 18:21:27.242,6.840,-1.0000,0.200391,57
2026-04-05 18:21:27.263,6.860,-1.0000,0.122190,38
2026-04-05 18:21:27.295,6.880,-1.0000,0.053763,23
2026-04-05 18:21:27.317,6.900,-1.0000,0.068426,22
2026-04-05 18:21:27.334,6.920,-1.0000,0.102639,34
2026-04-05 18:21:27.346,6.940,-1.0000,0.215054,59
2026-04-05 18:21:27.366,6.960,-1.0000,0.151515,46
2026-04-05 18:21:27.402,6.980,-1.0000,0.043988,23
2026-04-05 18:21:27.402,7.000,-1.0000,0.058651,22
2026-04-05 18:21:27.432,7.020,-1.0000,0.117302,38
2026-04-05 18:21:27.445,7.040,-1.0000,0.195503,59
2026-04-05 18:21:27.462,7.060,-1.0000,0.136852,42
2026-04-05 18:21:27.483,7.080,-1.0000,0.048876,23
2026-04-05 18:21:27.517,7.100,-1.0000,0.063539,23
2026-04-05 18:21:27.540,7.120,-1.0000,0.127077,40
2026-04-05 18:21:27.548,7.140,-1.0000,0.205279,58
2026-04-05 18:21:27.564,7.160,-1.0000,0.122190,36
2026-04-05 18:21:27.582,7.180,-1.0000,0.063539,24
2026-04-05 18:21:27.620,7.200,-1.0000,0.058651,24
2026-04-05 18:21:27.628,7.220,-1.0000,0.107527,34
2026-04-05 18:21:27.649,7.240,-1.0000,0.215054,59
2026-04-05 18:21:27.666,7.260,-1.0000,0.146628,43
2026-04-05 18:21:27.682,7.280,-1.0000,0.058651,22
2026-04-05 18:21:27.702,7.300,-1.0000,0.058651,22
2026-04-05 18:21:27.732,7.320,-1.0000,0.127077,37
2026-04-05 18:21:27.754,7.340,-1.0000,0.200391,58
2026-04-05 18:21:27.778,7.360,-1.0000,0.131965,40
2026-04-05 18:21:27.782,7.380,-1.0000,0.048876,21
2026-04-05 18:21:27.803,7.400,-1.0000,0.058651,23
2026-04-05 18:21:27.845,7.420,-1.0000,0.131965,42
2026-04-05 18:21:27.853,7.440,-1.0000,0.200391,59
2026-04-05 18:21:27.873,7.460,-1.0000,0.112414,36
2026-04-05 18:21:27.892,7.480,-1.0000,0.043988,20
